State,Study,Conscious,Simulated_Slope
NREM (NSRR),Purcell-NSRR,False,-4.276267740686283
NREM (NSRR),Purcell-NSRR,False,-3.3562968914873763
NREM (NSRR),Purcell-NSRR,False,-2.1299451290190032
NREM (NSRR),Purcell-NSRR,False,-4.035877823827067
NREM (NSRR),Purcell-NSRR,False,-0.6819041691110628
NREM (NSRR),Purcell-NSRR,False,-2.83540078328062
NREM (NSRR),Purcell-NSRR,False,-2.8005327104048874
NREM (NSRR),Purcell-NSRR,False,-3.5250914134641147
NREM (NSRR),Purcell-NSRR,False,-2.346968705564713
NREM (NSRR),Purcell-NSRR,False,-4.0226733870086875
NREM (NSRR),Purcell-NSRR,False,-0.6576787871376499
NREM (NSRR),Purcell-NSRR,False,-1.515958198332976
NREM (NSRR),Purcell-NSRR,False,-1.8532327758828329
NREM (NSRR),Purcell-NSRR,False,-4.258045378194627
NREM (NSRR),Purcell-NSRR,False,-2.641984197047453
NREM (NSRR),Purcell-NSRR,False,-1.62559479306564
NREM (NSRR),Purcell-NSRR,False,-2.2493801101167565
NREM (NSRR),Purcell-NSRR,False,-3.8648055652973374
NREM (NSRR),Purcell-NSRR,False,-3.5083302734220405
NREM (NSRR),Purcell-NSRR,False,-3.307662050855303
NREM (NSRR),Purcell-NSRR,False,-3.461083234268994
NREM (NSRR),Purcell-NSRR,False,-1.3018519356686469
NREM (NSRR),Purcell-NSRR,False,-4.795351873636139
NREM (NSRR),Purcell-NSRR,False,-2.1857705361293105
NREM (NSRR),Purcell-NSRR,False,-4.158676521214917
NREM (NSRR),Purcell-NSRR,False,-3.82343029277454
NREM (NSRR),Purcell-NSRR,False,-4.885196163802414
NREM (NSRR),Purcell-NSRR,False,-3.406010807420821
NREM (NSRR),Purcell-NSRR,False,-1.3201277729503222
NREM (NSRR),Purcell-NSRR,False,-2.5818205035397597
NREM (NSRR),Purcell-NSRR,False,-4.063544474857796
NREM (NSRR),Purcell-NSRR,False,-1.8199653302056418
NREM (NSRR),Purcell-NSRR,False,-1.603095432956385
NREM (NSRR),Purcell-NSRR,False,-2.74463527721699
NREM (NSRR),Purcell-NSRR,False,-0.7894711013708049
NREM (NSRR),Purcell-NSRR,False,-2.018026872460775
NREM (NSRR),Purcell-NSRR,False,-2.158698463708828
NREM (NSRR),Purcell-NSRR,False,-3.6635573055906687
NREM (NSRR),Purcell-NSRR,False,-2.214652539405539
NREM (NSRR),Purcell-NSRR,False,-2.6304620335214297
NREM (NSRR),Purcell-NSRR,False,-2.3235848996139907
NREM (NSRR),Purcell-NSRR,False,-3.543259140162223
NREM (NSRR),Purcell-NSRR,False,-2.7202781362281034
NREM (NSRR),Purcell-NSRR,False,-3.6772109221063483
NREM (NSRR),Purcell-NSRR,False,-5.024335702967578
NREM (NSRR),Purcell-NSRR,False,-1.839047173236354
NREM (NSRR),Purcell-NSRR,False,-4.371423857751602
NREM (NSRR),Purcell-NSRR,False,-2.7414555106996112
NREM (NSRR),Purcell-NSRR,False,-2.5127788205314743
NREM (NSRR),Purcell-NSRR,False,-2.5192995160050744
NREM (NSRR),Purcell-NSRR,False,-3.136665611537082
NREM (NSRR),Purcell-NSRR,False,-2.5753523461527665
NREM (NSRR),Purcell-NSRR,False,-2.3730659004296473
NREM (NSRR),Purcell-NSRR,False,-2.1057233719621586
NREM (NSRR),Purcell-NSRR,False,-1.0945964115189897
NREM (NSRR),Purcell-NSRR,False,-2.6128386697600945
NREM (NSRR),Purcell-NSRR,False,-2.7851396728417273
NREM (NSRR),Purcell-NSRR,False,-3.7682169845566333
NREM (NSRR),Purcell-NSRR,False,-2.40853035002048
NREM (NSRR),Purcell-NSRR,False,-2.17416132722398
NREM (NSRR),Purcell-NSRR,False,-3.044739615408158
NREM (NSRR),Purcell-NSRR,False,-2.2984873976088083
NREM (NSRR),Purcell-NSRR,False,-3.146222297333532
NREM (NSRR),Purcell-NSRR,False,-2.1705060462330517
NREM (NSRR),Purcell-NSRR,False,-1.925835252969721
NREM (NSRR),Purcell-NSRR,False,-1.939986752866954
NREM (NSRR),Purcell-NSRR,False,-2.7306626170205184
NREM (NSRR),Purcell-NSRR,False,-3.9031442765193285
NREM (NSRR),Purcell-NSRR,False,-3.469665831222978
NREM (NSRR),Purcell-NSRR,False,-2.2473021882418527
NREM (NSRR),Purcell-NSRR,False,-0.3701618818322516
NREM (NSRR),Purcell-NSRR,False,-3.1950376147311035
NREM (NSRR),Purcell-NSRR,False,-2.3883869772647595
NREM (NSRR),Purcell-NSRR,False,-3.4130975981743394
NREM (NSRR),Purcell-NSRR,False,-3.836306952356646
NREM (NSRR),Purcell-NSRR,False,-3.534884608954835
NREM (NSRR),Purcell-NSRR,False,-4.958856352827904
NREM (NSRR),Purcell-NSRR,False,-1.4794172682830984
NREM (NSRR),Purcell-NSRR,False,-5.108385420839767
NREM (NSRR),Purcell-NSRR,False,-3.1171708651833425
NREM (NSRR),Purcell-NSRR,False,-4.043054468126204
NREM (NSRR),Purcell-NSRR,False,-3.74558508174258
NREM (NSRR),Purcell-NSRR,False,-1.4560371576294602
NREM (NSRR),Purcell-NSRR,False,-2.64638554371182
NREM (NSRR),Purcell-NSRR,False,-3.8276274764136544
NREM (NSRR),Purcell-NSRR,False,-3.4469861606179286
NREM (NSRR),Purcell-NSRR,False,-3.62517966760627
NREM (NSRR),Purcell-NSRR,False,-2.8940973843725435
NREM (NSRR),Purcell-NSRR,False,-2.6749178227152193
NREM (NSRR),Purcell-NSRR,False,-0.9304087894076327
NREM (NSRR),Purcell-NSRR,False,-4.790579796277485
NREM (NSRR),Purcell-NSRR,False,-2.8852533776950002
NREM (NSRR),Purcell-NSRR,False,-3.169565852791154
NREM (NSRR),Purcell-NSRR,False,-1.891458949620028
NREM (NSRR),Purcell-NSRR,False,-2.490686428921977
NREM (NSRR),Purcell-NSRR,False,-2.252158056876236
NREM (NSRR),Purcell-NSRR,False,-2.5005416621243866
NREM (NSRR),Purcell-NSRR,False,-3.79379920945944
NREM (NSRR),Purcell-NSRR,False,-1.6233880859779553
NREM (NSRR),Purcell-NSRR,False,-2.0413782467655177
NREM (NSRR),Purcell-NSRR,False,-1.9228706848968113
NREM (NSRR),Purcell-NSRR,False,-1.5699346439283064
NREM (NSRR),Purcell-NSRR,False,-2.427033064895029
NREM (NSRR),Purcell-NSRR,False,-1.350243808870728
NREM (NSRR),Purcell-NSRR,False,-2.4675758334561384
NREM (NSRR),Purcell-NSRR,False,-3.07183400312962
NREM (NSRR),Purcell-NSRR,False,-2.856687580304635
NREM (NSRR),Purcell-NSRR,False,-2.874145862451807
NREM (NSRR),Purcell-NSRR,False,-3.375971874506867
NREM (NSRR),Purcell-NSRR,False,-1.1974355460746227
NREM (NSRR),Purcell-NSRR,False,-2.5499506495903796
NREM (NSRR),Purcell-NSRR,False,-2.754061212418426
NREM (NSRR),Purcell-NSRR,False,-2.4568064116581203
NREM (NSRR),Purcell-NSRR,False,0.16760849530090738
NREM (NSRR),Purcell-NSRR,False,-3.996062838529209
NREM (NSRR),Purcell-NSRR,False,-3.705744928985204
NREM (NSRR),Purcell-NSRR,False,-4.2480624917138385
NREM (NSRR),Purcell-NSRR,False,-3.0855462100451794
NREM (NSRR),Purcell-NSRR,False,-2.6013709021107054
NREM (NSRR),Purcell-NSRR,False,-3.3212180331334977
NREM (NSRR),Purcell-NSRR,False,-3.396564995739356
NREM (NSRR),Purcell-NSRR,False,-2.705790900899492
NREM (NSRR),Purcell-NSRR,False,-3.358469399849163
NREM (NSRR),Purcell-NSRR,False,-2.535894326086497
NREM (NSRR),Purcell-NSRR,False,-1.7216485950568539
NREM (NSRR),Purcell-NSRR,False,-2.164391730947484
NREM (NSRR),Purcell-NSRR,False,-1.9578244437952494
NREM (NSRR),Purcell-NSRR,False,-1.7503232857977151
NREM (NSRR),Purcell-NSRR,False,-2.5635884809507274
NREM (NSRR),Purcell-NSRR,False,-3.010650966415332
NREM (NSRR),Purcell-NSRR,False,-3.632037315624059
NREM (NSRR),Purcell-NSRR,False,-3.246134288816183
NREM (NSRR),Purcell-NSRR,False,-3.380320491619952
NREM (NSRR),Purcell-NSRR,False,-2.1090575760707173
NREM (NSRR),Purcell-NSRR,False,-2.498823800998368
NREM (NSRR),Purcell-NSRR,False,-2.144414397117413
NREM (NSRR),Purcell-NSRR,False,-4.025038021054981
NREM (NSRR),Purcell-NSRR,False,-1.4001106236826124
NREM (NSRR),Purcell-NSRR,False,-3.282390101311513
NREM (NSRR),Purcell-NSRR,False,-3.9639535656698928
NREM (NSRR),Purcell-NSRR,False,-3.294782539204175
NREM (NSRR),Purcell-NSRR,False,-0.33476534090046917
NREM (NSRR),Purcell-NSRR,False,-3.242629137941101
NREM (NSRR),Purcell-NSRR,False,-3.179215358868323
NREM (NSRR),Purcell-NSRR,False,-3.044538596766774
NREM (NSRR),Purcell-NSRR,False,-3.000503364878601
NREM (NSRR),Purcell-NSRR,False,-3.641377163479224
NREM (NSRR),Purcell-NSRR,False,-2.7049724444285093
NREM (NSRR),Purcell-NSRR,False,-1.760777585197128
NREM (NSRR),Purcell-NSRR,False,-2.531728720968121
NREM (NSRR),Purcell-NSRR,False,-3.975243473065817
NREM (NSRR),Purcell-NSRR,False,-3.1987086776262563
NREM (NSRR),Purcell-NSRR,False,-3.408515108234295
NREM (NSRR),Purcell-NSRR,False,-2.7963898025273495
NREM (NSRR),Purcell-NSRR,False,-1.5026918531949645
NREM (NSRR),Purcell-NSRR,False,-3.00076910216701
NREM (NSRR),Purcell-NSRR,False,-2.939271768038095
NREM (NSRR),Purcell-NSRR,False,-1.0498328855427368
NREM (NSRR),Purcell-NSRR,False,-1.9626927072274953
NREM (NSRR),Purcell-NSRR,False,-2.268645257965549
NREM (NSRR),Purcell-NSRR,False,-0.8670593684815291
NREM (NSRR),Purcell-NSRR,False,-2.3539829645177304
NREM (NSRR),Purcell-NSRR,False,-4.861695922101953
NREM (NSRR),Purcell-NSRR,False,-2.0067845844107746
NREM (NSRR),Purcell-NSRR,False,-4.4621787885310695
NREM (NSRR),Purcell-NSRR,False,-2.392267841434915
NREM (NSRR),Purcell-NSRR,False,-4.585456257684108
NREM (NSRR),Purcell-NSRR,False,-3.3227703465344236
NREM (NSRR),Purcell-NSRR,False,-3.218393584600837
NREM (NSRR),Purcell-NSRR,False,-3.629876315210419
NREM (NSRR),Purcell-NSRR,False,-3.2032718608959234
NREM (NSRR),Purcell-NSRR,False,-1.8043559922870647
NREM (NSRR),Purcell-NSRR,False,-3.5729985091139715
NREM (NSRR),Purcell-NSRR,False,-2.2979523279048983
NREM (NSRR),Purcell-NSRR,False,-3.827884168370052
NREM (NSRR),Purcell-NSRR,False,-3.041900486538838
NREM (NSRR),Purcell-NSRR,False,-2.5220577747360116
NREM (NSRR),Purcell-NSRR,False,-3.8591541714223183
NREM (NSRR),Purcell-NSRR,False,-4.178339588251194
NREM (NSRR),Purcell-NSRR,False,-2.3518898817030127
NREM (NSRR),Purcell-NSRR,False,-1.7126904652824726
NREM (NSRR),Purcell-NSRR,False,-2.9300667526371296
NREM (NSRR),Purcell-NSRR,False,-3.3131069416594574
NREM (NSRR),Purcell-NSRR,False,-2.6923522458028857
NREM (NSRR),Purcell-NSRR,False,-2.7938171651519643
NREM (NSRR),Purcell-NSRR,False,-2.60401994752984
NREM (NSRR),Purcell-NSRR,False,-5.410277305505293
NREM (NSRR),Purcell-NSRR,False,-3.932649563347674
NREM (NSRR),Purcell-NSRR,False,-3.7059389501481887
NREM (NSRR),Purcell-NSRR,False,-2.6972209180329756
NREM (NSRR),Purcell-NSRR,False,-2.6617670921326453
NREM (NSRR),Purcell-NSRR,False,-2.2057592706573836
NREM (NSRR),Purcell-NSRR,False,-2.589154757292319
NREM (NSRR),Purcell-NSRR,False,-4.1672150440534015
NREM (NSRR),Purcell-NSRR,False,-1.3846622117829095
NREM (NSRR),Purcell-NSRR,False,-1.5619668238237643
NREM (NSRR),Purcell-NSRR,False,-4.1241383211241995
NREM (NSRR),Purcell-NSRR,False,-2.5130794164292136
NREM (NSRR),Purcell-NSRR,False,-3.4529682567141036
NREM (NSRR),Purcell-NSRR,False,-2.7093766403194137
NREM (NSRR),Purcell-NSRR,False,-1.7833445541779596
NREM (NSRR),Purcell-NSRR,False,-0.6929078688831072
NREM (NSRR),Purcell-NSRR,False,-2.0892038025229245
NREM (NSRR),Purcell-NSRR,False,-2.5513285188156805
NREM (NSRR),Purcell-NSRR,False,-3.194126613769397
NREM (NSRR),Purcell-NSRR,False,-2.665557527736062
NREM (NSRR),Purcell-NSRR,False,-1.4730001518759157
NREM (NSRR),Purcell-NSRR,False,-2.8952752050324233
NREM (NSRR),Purcell-NSRR,False,-3.747339467239551
NREM (NSRR),Purcell-NSRR,False,-4.490210913144687
NREM (NSRR),Purcell-NSRR,False,-2.330451950087686
NREM (NSRR),Purcell-NSRR,False,-2.599578798397718
NREM (NSRR),Purcell-NSRR,False,-3.504091661144183
NREM (NSRR),Purcell-NSRR,False,-1.8109865432547283
NREM (NSRR),Purcell-NSRR,False,-3.2771206671160327
NREM (NSRR),Purcell-NSRR,False,-2.9863499973070726
NREM (NSRR),Purcell-NSRR,False,-2.866875263515134
NREM (NSRR),Purcell-NSRR,False,-3.205399221732697
NREM (NSRR),Purcell-NSRR,False,-2.6111465854615092
NREM (NSRR),Purcell-NSRR,False,-1.683895457876274
NREM (NSRR),Purcell-NSRR,False,-4.0069568454182924
NREM (NSRR),Purcell-NSRR,False,-2.355290438944345
NREM (NSRR),Purcell-NSRR,False,-2.6756601250073966
NREM (NSRR),Purcell-NSRR,False,-2.6942880228890598
NREM (NSRR),Purcell-NSRR,False,-1.9671093871002925
NREM (NSRR),Purcell-NSRR,False,-2.8000779892789374
NREM (NSRR),Purcell-NSRR,False,-2.3636863587536805
NREM (NSRR),Purcell-NSRR,False,-2.1250655525140587
NREM (NSRR),Purcell-NSRR,False,-3.3607553757588082
NREM (NSRR),Purcell-NSRR,False,-2.5470259628668708
NREM (NSRR),Purcell-NSRR,False,-3.1039650207029705
NREM (NSRR),Purcell-NSRR,False,-2.9843628232202444
NREM (NSRR),Purcell-NSRR,False,-3.176141830268157
NREM (NSRR),Purcell-NSRR,False,-2.3729511302017894
NREM (NSRR),Purcell-NSRR,False,-2.7673208738392967
NREM (NSRR),Purcell-NSRR,False,-2.450457195800304
NREM (NSRR),Purcell-NSRR,False,-2.8677393033091296
NREM (NSRR),Purcell-NSRR,False,-4.474444806795961
NREM (NSRR),Purcell-NSRR,False,-2.8182341542598994
NREM (NSRR),Purcell-NSRR,False,-2.785657035543735
NREM (NSRR),Purcell-NSRR,False,-2.6043304356746417
NREM (NSRR),Purcell-NSRR,False,-3.4512515875224836
NREM (NSRR),Purcell-NSRR,False,-4.060616005789061
NREM (NSRR),Purcell-NSRR,False,-2.2174797520255485
NREM (NSRR),Purcell-NSRR,False,-3.127073080155465
NREM (NSRR),Purcell-NSRR,False,-2.676586334949741
NREM (NSRR),Purcell-NSRR,False,-3.135026105599609
NREM (NSRR),Purcell-NSRR,False,-2.8561386275231526
NREM (NSRR),Purcell-NSRR,False,-3.3049776759671623
NREM (NSRR),Purcell-NSRR,False,-3.8303489554217296
NREM (NSRR),Purcell-NSRR,False,-2.3702662828003405
NREM (NSRR),Purcell-NSRR,False,-3.4607614622443372
NREM (NSRR),Purcell-NSRR,False,-2.683971296656767
NREM (NSRR),Purcell-NSRR,False,-2.434339354274569
NREM (NSRR),Purcell-NSRR,False,-3.444247479468695
NREM (NSRR),Purcell-NSRR,False,-4.0691385509761435
NREM (NSRR),Purcell-NSRR,False,-0.3931765149707567
NREM (NSRR),Purcell-NSRR,False,-3.3844586077905827
NREM (NSRR),Purcell-NSRR,False,-2.2186843087993777
NREM (NSRR),Purcell-NSRR,False,-0.8859639537309965
NREM (NSRR),Purcell-NSRR,False,-2.0500843282710615
NREM (NSRR),Purcell-NSRR,False,-3.154249340757349
NREM (NSRR),Purcell-NSRR,False,-2.917966734638316
NREM (NSRR),Purcell-NSRR,False,-3.693156135784747
NREM (NSRR),Purcell-NSRR,False,-1.9571327095601188
NREM (NSRR),Purcell-NSRR,False,-2.2765547899469185
NREM (NSRR),Purcell-NSRR,False,-3.3709434590412553
NREM (NSRR),Purcell-NSRR,False,-3.905378889749422
NREM (NSRR),Purcell-NSRR,False,-4.187973424091099
NREM (NSRR),Purcell-NSRR,False,-1.850987121387221
NREM (NSRR),Purcell-NSRR,False,-2.7281017749349763
NREM (NSRR),Purcell-NSRR,False,-2.6322916657332693
NREM (NSRR),Purcell-NSRR,False,-3.6833751700460997
NREM (NSRR),Purcell-NSRR,False,-4.332045305442064
NREM (NSRR),Purcell-NSRR,False,-1.8751903626750015
NREM (NSRR),Purcell-NSRR,False,-2.807428339382146
NREM (NSRR),Purcell-NSRR,False,-1.9312709137159543
NREM (NSRR),Purcell-NSRR,False,-3.24082279844541
NREM (NSRR),Purcell-NSRR,False,-3.0898182632651987
NREM (NSRR),Purcell-NSRR,False,-2.1276645217532497
NREM (NSRR),Purcell-NSRR,False,-2.1083732614266864
NREM (NSRR),Purcell-NSRR,False,-2.0423294291519967
NREM (NSRR),Purcell-NSRR,False,-3.148941375890247
NREM (NSRR),Purcell-NSRR,False,-2.227666609331805
NREM (NSRR),Purcell-NSRR,False,-1.7268485339274482
NREM (NSRR),Purcell-NSRR,False,-2.9560994457092327
NREM (NSRR),Purcell-NSRR,False,-3.3699941272500147
NREM (NSRR),Purcell-NSRR,False,-1.4902401351961634
NREM (NSRR),Purcell-NSRR,False,-3.512737390092545
NREM (NSRR),Purcell-NSRR,False,-2.212548200049439
NREM (NSRR),Purcell-NSRR,False,-2.909162505937666
NREM (NSRR),Purcell-NSRR,False,-4.714897771936447
NREM (NSRR),Purcell-NSRR,False,-1.7071069404090704
NREM (NSRR),Purcell-NSRR,False,-5.64279491484405
NREM (NSRR),Purcell-NSRR,False,-4.859266451225501
NREM (NSRR),Purcell-NSRR,False,-2.315988786120009
NREM (NSRR),Purcell-NSRR,False,-2.3162509468747294
NREM (NSRR),Purcell-NSRR,False,-3.4956578281783646
NREM (NSRR),Purcell-NSRR,False,-2.7003050424150765
NREM (NSRR),Purcell-NSRR,False,-5.4135026033968945
NREM (NSRR),Purcell-NSRR,False,-2.1340673410151014
NREM (NSRR),Purcell-NSRR,False,-2.5971105562390906
NREM (NSRR),Purcell-NSRR,False,-2.8962211363662975
NREM (NSRR),Purcell-NSRR,False,-2.8288944617261156
NREM (NSRR),Purcell-NSRR,False,-2.3504964222036753
NREM (NSRR),Purcell-NSRR,False,-2.8792676982531953
NREM (NSRR),Purcell-NSRR,False,-4.747799296557398
NREM (NSRR),Purcell-NSRR,False,-0.6258408096192918
NREM (NSRR),Purcell-NSRR,False,-1.633985347768165
NREM (NSRR),Purcell-NSRR,False,-4.151224575269583
NREM (NSRR),Purcell-NSRR,False,-3.1995100290571186
NREM (NSRR),Purcell-NSRR,False,-3.0890246817070257
NREM (NSRR),Purcell-NSRR,False,-1.7574816912156248
NREM (NSRR),Purcell-NSRR,False,-5.036626308855816
NREM (NSRR),Purcell-NSRR,False,-3.3553305688284114
NREM (NSRR),Purcell-NSRR,False,-4.632943247299572
NREM (NSRR),Purcell-NSRR,False,-3.1387076015636493
NREM (NSRR),Purcell-NSRR,False,-3.328487356010758
NREM (NSRR),Purcell-NSRR,False,-2.7692962295949672
NREM (NSRR),Purcell-NSRR,False,-3.462537999686899
NREM (NSRR),Purcell-NSRR,False,-3.6105386616361628
NREM (NSRR),Purcell-NSRR,False,-2.2224924197702123
NREM (NSRR),Purcell-NSRR,False,-2.389566674163541
NREM (NSRR),Purcell-NSRR,False,-2.291615584211678
NREM (NSRR),Purcell-NSRR,False,-3.0291413684414294
NREM (NSRR),Purcell-NSRR,False,-3.4289823607573844
NREM (NSRR),Purcell-NSRR,False,-2.970358311930674
NREM (NSRR),Purcell-NSRR,False,-2.3424883373779317
NREM (NSRR),Purcell-NSRR,False,-5.054358931335923
NREM (NSRR),Purcell-NSRR,False,-2.4508947743902736
NREM (NSRR),Purcell-NSRR,False,-2.5369451125604408
NREM (NSRR),Purcell-NSRR,False,-2.78706165816434
NREM (NSRR),Purcell-NSRR,False,-3.0012051839348772
NREM (NSRR),Purcell-NSRR,False,-5.448631448432238
NREM (NSRR),Purcell-NSRR,False,-3.2954260890800033
NREM (NSRR),Purcell-NSRR,False,-1.037889567749758
NREM (NSRR),Purcell-NSRR,False,-2.836935248385906
NREM (NSRR),Purcell-NSRR,False,-3.1611831206846364
NREM (NSRR),Purcell-NSRR,False,-2.8328796073266678
NREM (NSRR),Purcell-NSRR,False,-2.4907322517723487
NREM (NSRR),Purcell-NSRR,False,-2.1828326748555433
NREM (NSRR),Purcell-NSRR,False,-3.081780015055073
NREM (NSRR),Purcell-NSRR,False,-2.4196967772080766
NREM (NSRR),Purcell-NSRR,False,-1.1521064694105465
NREM (NSRR),Purcell-NSRR,False,-1.8310002657121875
NREM (NSRR),Purcell-NSRR,False,-0.4800487915573237
NREM (NSRR),Purcell-NSRR,False,-3.5150914672821196
NREM (NSRR),Purcell-NSRR,False,-1.1525736091603633
NREM (NSRR),Purcell-NSRR,False,-3.6506912684628143
NREM (NSRR),Purcell-NSRR,False,-2.491954262511084
NREM (NSRR),Purcell-NSRR,False,-2.1082431844163803
NREM (NSRR),Purcell-NSRR,False,-3.367248605540845
NREM (NSRR),Purcell-NSRR,False,-2.7609212381012376
NREM (NSRR),Purcell-NSRR,False,-1.9280035931391564
NREM (NSRR),Purcell-NSRR,False,-3.5692698451124025
NREM (NSRR),Purcell-NSRR,False,-1.1594658879649726
NREM (NSRR),Purcell-NSRR,False,-4.252139102387181
NREM (NSRR),Purcell-NSRR,False,-0.8857331732259335
NREM (NSRR),Purcell-NSRR,False,-1.8359873245601785
NREM (NSRR),Purcell-NSRR,False,-2.9408623759487913
NREM (NSRR),Purcell-NSRR,False,-3.2577699123197714
NREM (NSRR),Purcell-NSRR,False,-3.3634521784745295
NREM (NSRR),Purcell-NSRR,False,-2.9875161355572115
NREM (NSRR),Purcell-NSRR,False,-2.899110291450374
NREM (NSRR),Purcell-NSRR,False,-1.5788703646120636
NREM (NSRR),Purcell-NSRR,False,-0.8564035662605778
NREM (NSRR),Purcell-NSRR,False,-2.6480939878176524
NREM (NSRR),Purcell-NSRR,False,-3.7063423801036457
NREM (NSRR),Purcell-NSRR,False,-3.4026402470594075
NREM (NSRR),Purcell-NSRR,False,-3.035410497039731
NREM (NSRR),Purcell-NSRR,False,-3.893173483363385
NREM (NSRR),Purcell-NSRR,False,-4.043878281801703
NREM (NSRR),Purcell-NSRR,False,-0.726302733492886
NREM (NSRR),Purcell-NSRR,False,-2.5435524397049187
NREM (NSRR),Purcell-NSRR,False,-3.6936887129185467
NREM (NSRR),Purcell-NSRR,False,-2.0230502756548328
NREM (NSRR),Purcell-NSRR,False,-4.043275462493224
NREM (NSRR),Purcell-NSRR,False,-3.9598982343034894
NREM (NSRR),Purcell-NSRR,False,-3.663216738578134
NREM (NSRR),Purcell-NSRR,False,-1.1745244679282763
NREM (NSRR),Purcell-NSRR,False,-3.1060839901743384
NREM (NSRR),Purcell-NSRR,False,-5.322642776795827
NREM (NSRR),Purcell-NSRR,False,-1.624602847449351
NREM (NSRR),Purcell-NSRR,False,-3.1602631360374445
NREM (NSRR),Purcell-NSRR,False,-4.722839522355939
NREM (NSRR),Purcell-NSRR,False,-3.1706957850567457
NREM (NSRR),Purcell-NSRR,False,-2.3223951200807855
NREM (NSRR),Purcell-NSRR,False,-2.440831636041012
NREM (NSRR),Purcell-NSRR,False,-1.0287995726897192
NREM (NSRR),Purcell-NSRR,False,-3.7135722086957212
NREM (NSRR),Purcell-NSRR,False,-2.802687948011827
NREM (NSRR),Purcell-NSRR,False,-3.558432638651529
NREM (NSRR),Purcell-NSRR,False,-4.4117320754262055
NREM (NSRR),Purcell-NSRR,False,-1.9532532271347625
NREM (NSRR),Purcell-NSRR,False,-2.3808609263902323
NREM (NSRR),Purcell-NSRR,False,-2.5627274184236426
NREM (NSRR),Purcell-NSRR,False,-2.4178024864453453
NREM (NSRR),Purcell-NSRR,False,-3.544157614726661
NREM (NSRR),Purcell-NSRR,False,-3.868436981445919
NREM (NSRR),Purcell-NSRR,False,-2.8118756454565403
NREM (NSRR),Purcell-NSRR,False,-1.6740763523601707
NREM (NSRR),Purcell-NSRR,False,-1.2215489471757273
NREM (NSRR),Purcell-NSRR,False,-2.044489368517706
NREM (NSRR),Purcell-NSRR,False,-2.8204559408634022
NREM (NSRR),Purcell-NSRR,False,-2.5767979786663124
NREM (NSRR),Purcell-NSRR,False,-2.8382592495046124
NREM (NSRR),Purcell-NSRR,False,-3.8889417738971677
NREM (NSRR),Purcell-NSRR,False,-2.8250403459439797
NREM (NSRR),Purcell-NSRR,False,-4.201738724788832
NREM (NSRR),Purcell-NSRR,False,-2.9756492521560682
NREM (NSRR),Purcell-NSRR,False,-1.1931658649071601
NREM (NSRR),Purcell-NSRR,False,-2.0167153657465704
NREM (NSRR),Purcell-NSRR,False,-3.7848148632361958
NREM (NSRR),Purcell-NSRR,False,-2.9233467270404243
NREM (NSRR),Purcell-NSRR,False,-3.694947641734495
NREM (NSRR),Purcell-NSRR,False,-2.9133058012950843
NREM (NSRR),Purcell-NSRR,False,-1.7957016193163953
NREM (NSRR),Purcell-NSRR,False,-2.188718621639099
NREM (NSRR),Purcell-NSRR,False,-0.3343824624644163
NREM (NSRR),Purcell-NSRR,False,-1.6424142202078436
NREM (NSRR),Purcell-NSRR,False,-2.643414987366994
NREM (NSRR),Purcell-NSRR,False,-2.164270712526312
NREM (NSRR),Purcell-NSRR,False,-3.05500807633395
NREM (NSRR),Purcell-NSRR,False,-3.9917894314590754
NREM (NSRR),Purcell-NSRR,False,-1.5276795734578648
NREM (NSRR),Purcell-NSRR,False,-1.8282248645450476
NREM (NSRR),Purcell-NSRR,False,-3.094108308543641
NREM (NSRR),Purcell-NSRR,False,-2.5725935688176964
NREM (NSRR),Purcell-NSRR,False,-1.593338437171591
NREM (NSRR),Purcell-NSRR,False,-1.9929255222413231
NREM (NSRR),Purcell-NSRR,False,-4.331638362026763
NREM (NSRR),Purcell-NSRR,False,-2.6032933764571666
NREM (NSRR),Purcell-NSRR,False,-3.019755373140775
NREM (NSRR),Purcell-NSRR,False,-1.7228978726537627
